term_str|n|max_pos|max_pos_group|p|i|df|dfidf|porter_stem|stop|sentiment
margin|31|NN|NOUN|3.5728980698282586e-05|14.772545718154518|14|206.81564005416325|margin|False|-1.0
marked|11|VBD|VERB|1.2678025409068016e-05|16.2673104099041|11|178.94041450894508|mark|False|1.0
marketable|2|JJ|ADJ|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|market|False|1.0
maroon|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|maroon|False|-1.0
marquis|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|marqui|False|1.0
marriage|31|NN|NOUN|3.5728980698282586e-05|14.772545718154518|12|177.27054861785422|marriag|False|1.0
marrow|4|NN|NOUN|4.610191057842914e-06|17.726742028541395|4|70.90696811416558|marrow|False|1.0
marry|3|VB|VERB|3.457643293382186e-06|18.14177952782024|3|54.42533858346072|marri|False|1.0
martyr|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|martyr|False|-1.0
masculine|4|NN|NOUN|4.610191057842914e-06|17.726742028541395|2|35.45348405708279|masculin|False|1.0
massage|7|NN|NOUN|8.0678343512251e-06|16.91938710648379|6|101.51632263890274|massag|False|1.0
master|27|NNP|NOUN|3.1118789640439674e-05|14.971854526377925|12|179.6622543165351|master|False|1.0
mastery|2|NN|NOUN|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|masteri|False|1.0
mate|7|VB|VERB|8.0678343512251e-06|16.91938710648379|6|101.51632263890274|mate|False|1.0
maternal|1|JJ|ADJ|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|matern|False|0.0
maximum|44|JJ|ADJ|5.071210163627206e-05|14.267310409904097|35|499.3558643466434|maximum|False|1.0
mayor|13|NN|NOUN|1.4983120937989471e-05|16.0263023104003|4|64.1052092416012|mayor|False|1.0
meaningless|3|JJ|ADJ|3.457643293382186e-06|18.14177952782024|3|54.42533858346072|meaningless|False|-1.0
measles|5|NNS|NOUN|5.762738822303643e-06|17.404813933654033|4|69.61925573461613|measl|False|-1.0
measured|24|VBN|VERB|2.7661146347057487e-05|15.14177952782024|22|333.11914961204525|measur|False|1.0
medal|4|NNP|NOUN|4.610191057842914e-06|17.726742028541395|4|70.90696811416558|medal|False|1.0
mediator|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|mediat|False|1.0
medical|283|JJ|ADJ|0.0003261710173423|11.582083785709512|201|2327.998840927612|medic|False|1.0
meditate|1|VB|VERB|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|medit|False|1.0
mediterranean|2|NNP|NOUN|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|mediterranean|False|1.0
melancholic|1|JJ|ADJ|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|melanchol|False|-1.0
melancholy|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|melancholi|False|-1.0
memorable|13|JJ|ADJ|1.4983120937989471e-05|16.0263023104003|12|192.3156277248036|memor|False|1.0
mentor|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|mentor|False|1.0
mercy|2|NN|NOUN|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|merci|False|1.0
merge|18|NN|VERB|2.074585976029312e-05|15.55681702709908|5|77.7840851354954|merg|False|1.0
merit|8|NN|NOUN|9.220382115685828e-06|16.726742028541395|3|50.18022608562418|merit|False|1.0
mess|21|NN|NOUN|2.4203503053675303e-05|15.334424605762631|21|322.0229167210153|mess|False|-1.0
messy|31|JJ|ADJ|3.5728980698282586e-05|14.772545718154518|30|443.1763715446356|messi|False|-1.0
metastasis|3|NN|NOUN|3.457643293382186e-06|18.14177952782024|3|54.42533858346072|metastasi|False|-1.0
methanol|13|NNP|NOUN|1.4983120937989471e-05|16.0263023104003|3|48.078906931200905|methanol|False|-1.0
metropolitan|1|JJ|ADJ|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|metropolitan|False|1.0
mildew|3|VBN|NOUN|3.457643293382186e-06|18.14177952782024|1|18.14177952782024|mildew|False|-1.0
mindful|6|JJ|ADJ|6.915286586764372e-06|17.141779527820237|6|102.85067716692144|mind|False|1.0
mindfulness|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|mind|False|1.0
minimize|26|VB|VERB|2.9966241875978943e-05|15.026302310400302|22|330.57865082880664|minim|False|-1.0
minimum|53|JJ|ADJ|6.108503151641861e-05|13.998821573978194|38|531.9552198111713|minimum|False|-1.0
ministry|2|NN|NOUN|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|ministri|False|1.0
minority|7|NN|NOUN|8.0678343512251e-06|16.91938710648379|7|118.43570974538652|minor|False|-1.0
miracle|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|miracl|False|1.0
miscarriage|6|NN|NOUN|6.915286586764372e-06|17.141779527820237|3|51.42533858346072|miscarriag|False|-1.0
mischief|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|mischief|False|-1.0
misconception|5|NN|NOUN|5.762738822303643e-06|17.404813933654033|4|69.61925573461613|misconcept|False|-1.0
misconduct|7|NN|NOUN|8.0678343512251e-06|16.91938710648379|7|118.43570974538652|misconduct|False|-1.0
miserable|1|JJ|ADJ|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|miser|False|-1.0
misery|2|NN|NOUN|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|miseri|False|-1.0
misfortune|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|misfortun|False|-1.0
misguided|1|VBN|VERB|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|misguid|False|-1.0
misleading|10|VBG|VERB|1.1525477644607286e-05|16.404813933654033|10|164.04813933654032|mislead|False|-1.0
mismatch|3|NN|NOUN|3.457643293382186e-06|18.14177952782024|3|54.42533858346072|mismatch|False|-1.0
misplaced|4|VBN|VERB|4.610191057842914e-06|17.726742028541395|4|70.90696811416558|misplac|False|-1.0
missing|46|VBG|VERB|5.301719716519352e-05|14.20318007248438|39|553.9240228268909|miss|False|-1.0
mistake|28|NN|NOUN|3.22713374049004e-05|14.91938710648379|26|387.9040647685785|mistak|False|-1.0
mistaken|5|JJ|ADJ|5.762738822303643e-06|17.404813933654033|4|69.61925573461613|mistaken|False|-1.0
mistrust|5|NN|NOUN|5.762738822303643e-06|17.404813933654033|5|87.02406966827016|mistrust|False|-1.0
misunderstand|1|VB|VERB|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|misunderstand|False|-1.0
misunderstanding|5|NN|NOUN|5.762738822303643e-06|17.404813933654033|5|87.02406966827016|misunderstand|False|-1.0
misuse|5|NN|NOUN|5.762738822303643e-06|17.404813933654033|5|87.02406966827016|misus|False|-1.0
mite|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|mite|False|-1.0
mob|8|NN|NOUN|9.220382115685828e-06|16.726742028541395|5|83.63371014270697|mob|False|-1.0
mocking|3|VBG|VERB|3.457643293382186e-06|18.14177952782024|3|54.42533858346072|mock|False|-1.0
model|92|NN|NOUN|0.0001060343943303|13.20318007248438|61|805.3939844215472|model|False|1.0
moderate|9|JJ|ADJ|1.0372929880146558e-05|16.556817027099083|7|115.89771918969358|moder|False|1.0
moderator|2|NN|NOUN|2.305095528921457e-06|18.726742028541395|1|18.726742028541395|moder|False|1.0
modest|8|JJ|ADJ|9.220382115685828e-06|16.726742028541395|8|133.81393622833116|modest|False|1.0
modesty|6|NN|NOUN|6.915286586764372e-06|17.141779527820237|4|68.56711811128095|modesti|False|1.0
momentum|25|NN|NOUN|2.881369411151821e-05|15.08288583876667|17|256.40905925903337|momentum|False|1.0
monetary|11|JJ|ADJ|1.2678025409068016e-05|16.2673104099041|8|130.1384832792328|monetari|False|1.0
money|1397|NN|NOUN|0.0016101092269516|9.278625723131931|645|5984.713591420095|money|False|1.0
monk|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|monk|False|1.0
monster|3|NN|NOUN|3.457643293382186e-06|18.14177952782024|3|54.42533858346072|monster|False|-1.0
moody|5|NNP|NOUN|5.762738822303643e-06|17.404813933654033|5|87.02406966827016|moodi|False|-1.0
moral|21|JJ|ADJ|2.4203503053675303e-05|15.334424605762631|16|245.35079369220213|moral|False|1.0
morality|10|NN|NOUN|1.1525477644607286e-05|16.404813933654033|6|98.4288836019242|moral|False|1.0
morals|10|NNS|NOUN|1.1525477644607286e-05|16.404813933654033|4|65.61925573461613|moral|False|1.0
morbidity|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|morbid|False|-1.0
moron|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|moron|False|-1.0
mortality|2|NN|NOUN|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|mortal|False|-1.0
mortar|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|mortar|False|1.0
mosquito|2|NN|NOUN|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|mosquito|False|-1.0
mother|54|NN|NOUN|6.223757928087935e-05|13.971854526377925|31|433.1274903177157|mother|False|0.0
motive|5|NN|NOUN|5.762738822303643e-06|17.404813933654033|5|87.02406966827016|motiv|False|1.0
mourning|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|mourn|False|-1.0
movable|2|JJ|ADJ|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|movabl|False|1.0
mover|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|mover|False|1.0
mud|2|NN|NOUN|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|mud|False|-1.0
muddy|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|muddi|False|-1.0
mumps|4|NNS|NOUN|4.610191057842914e-06|17.726742028541395|3|53.18022608562418|mump|False|-1.0
murder|17|NN|NOUN|1.9593311995832388e-05|15.639279187291054|11|172.0320710602016|murder|False|-1.0
murky|3|JJ|ADJ|3.457643293382186e-06|18.14177952782024|2|36.28355905564048|murki|False|-1.0
muscular|9|JJ|ADJ|1.0372929880146558e-05|16.556817027099083|9|149.01135324389173|muscular|False|1.0
music|232|NN|NOUN|0.0002673910813548|11.868761033413822|117|1388.6450409094173|music|False|1.0
musical|13|JJ|ADJ|1.4983120937989471e-05|16.0263023104003|9|144.2367207936027|music|False|1.0
musty|1|JJ|ADJ|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|musti|False|-1.0
mutable|2|JJ|ADJ|2.305095528921457e-06|18.726742028541395|1|18.726742028541395|mutabl|False|1.0
mutual|75|JJ|ADJ|8.644108233455466e-05|13.497923338045512|48|647.9003202261847|mutual|False|1.0
nab|1|VB|VERB|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|nab|False|-1.0
nadir|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|nadir|False|-1.0
nap|4|NN|NOUN|4.610191057842914e-06|17.726742028541395|4|70.90696811416558|nap|False|1.0
nappy|1|NNP|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|nappi|False|-1.0
nasty|2|JJ|ADJ|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|nasti|False|-1.0
naturalist|1|NNP|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|naturalist|False|1.0
nausea|28|NN|NOUN|3.22713374049004e-05|14.91938710648379|19|283.468355023192|nausea|False|-1.0
nauseous|3|JJ|ADJ|3.457643293382186e-06|18.14177952782024|2|36.28355905564048|nauseou|False|-1.0
neatly|9|RB|ADV|1.0372929880146558e-05|16.556817027099083|9|149.01135324389173|neatli|False|1.0
